method,network_width,parameter_count,dataset_size,context_size,context_measurements,regime_class,n_tasks,n_seeds,training_seconds,average_precision_mean,average_precision_std,auc_mean,auc_std,iou_top7_mean,iou_top7_std,centroid_error_mean,centroid_error_std,area_matched_iou_mean,area_matched_iou_std,exact_score_correlation_mean,exact_score_correlation_std,relative_score_error_mean,relative_score_error_std,transformed_mean_relative_residual_mean,transformed_mean_relative_residual_std,transformed_covariance_relative_residual_mean,transformed_covariance_relative_residual_std,posterior_std_mean_mean,posterior_std_mean_std,uq_error_correlation_mean,uq_error_correlation_std,numerical_coverage_95_mean,numerical_coverage_95_std,average_precision_ci95,auc_ci95,iou_top7_ci95,centroid_error_ci95,area_matched_iou_ci95,exact_score_correlation_ci95,relative_score_error_ci95,transformed_mean_relative_residual_ci95,transformed_covariance_relative_residual_ci95,posterior_std_mean_ci95,uq_error_correlation_ci95,numerical_coverage_95_ci95,localization_risk_mean,localization_risk_ci95
looped-Chebyshev,512,990211,2048,8,64,ID,48,3,5.988996993983164,0.7788798693918589,0.22921556641555962,0.9642259945909345,0.04813052131184413,0.24802750636398427,0.11888931330711977,0.07887952044256959,0.054624498850257754,0.6497131978330869,0.29194721164364024,0.849832717201993,0.17166377538133953,0.10071778326528143,0.07461404225617256,0.1348762459432085,0.11811619685391028,0.033498729482137855,0.03674384650619069,0.028388019631771937,0.01801851170992071,0.09735550521167564,0.5045712428915001,0.274048678438703,0.3276051585592436,0.0648454577965132,0.013616203023458813,0.033633980750401325,0.015453359866616912,0.08259234260349202,0.04856396219399668,0.021108434317144396,0.033415264844137364,0.010394894138991629,0.005097466367198382,0.14274402802528832,0.09268003397622378,0.22112013060814106,0.0648454577965132
looped-Chebyshev,512,990211,2048,8,64,OOD,120,3,5.988996993983164,0.4377719604908076,0.2172787198523104,0.8886624051048035,0.10347678430844715,0.2449831678516951,0.11637999677195678,0.11348392286648348,0.057101446711907346,0.283018003579974,0.1493568667779321,0.8958696538462019,0.1741475575755626,0.11626452114044995,0.10284144205591864,0.07470672357206538,0.04928890361248068,0.02151786124256124,0.010333324305983486,0.05185782710711157,0.015507316202350182,0.13903524787585994,0.47264044427761404,0.4045812002227952,0.32901499720803673,0.03887609566879228,0.018514345854985483,0.02082302349496385,0.010216745140561678,0.02672333418383867,0.031158951568731334,0.018400668702393118,0.008818903818796155,0.0018488663066918332,0.0027746109175282303,0.08456610542057015,0.05886825233792471,0.5622280395091924,0.03887609566879228
looped-Chebyshev,512,990211,2048,12,144,All,168,3,5.988996993983164,0.6409590737194142,0.2195848015395333,0.9718477226155561,0.022731595562469484,0.3168637519117603,0.1263528608920169,0.06118463477884814,0.03814012985555258,0.44085783447826515,0.2235085739768095,0.9281416000894692,0.058835661628897695,0.10049860536431268,0.04980629140440256,0.07992722743767354,0.02438956406702087,0.025140619099450562,0.003758776038409315,0.040893016200113465,0.014779337987889213,0.3716728351765164,0.23980085464486076,0.3106626509439333,0.23097678564367377,0.03320501706874488,0.003437410118367015,0.01910673631867375,0.00576744680860694,0.03379835927567431,0.008896968892843523,0.00753157206062971,0.003688123610863255,0.000568391899794122,0.0022348913345182422,0.036262033691565186,0.03492768195252898,0.3590409262805858,0.03320501706874488
looped-Chebyshev,512,990211,2048,12,144,ID,48,3,5.988996993983164,0.8001919514042514,0.191877930488544,0.9871415842537677,0.014924508421620807,0.26618305193813324,0.14956627855870785,0.052026708426031555,0.026350335819719156,0.6183936394176708,0.25805885717598653,0.908930326181483,0.07439551659205208,0.09135512825256831,0.03887576639166808,0.07773822600332396,0.021393300205445137,0.025478789660458717,0.0035718221958184687,0.027382846630644,0.01432928714815046,0.44139332405190324,0.22945564513842923,0.2437553108417584,0.25265300407578695,0.0542825796613635,0.004222167787825349,0.04231254428190467,0.007454553004588428,0.07300527182208828,0.021046613050152044,0.01099801775367946,0.006052199539909431,0.0010104743280641038,0.004053778718217256,0.06491337645899817,0.07147594715821438,0.19980804859574863,0.0542825796613635
looped-Chebyshev,512,990211,2048,12,144,OOD,120,3,5.988996993983164,0.5772659226454792,0.19699530918458893,0.9657301779602713,0.022474279440090127,0.33713603190121105,0.11008643589988978,0.06484780531997476,0.0414708477511566,0.36984351250250297,0.16126224753798357,0.9358261096526637,0.04963402057604155,0.10415599620901043,0.05326490910836283,0.08080282801141338,0.025521031141443926,0.025005350875047294,0.0038371639724888995,0.046297084027901246,0.011061903023744357,0.3437846396263617,0.23908162079596137,0.3374255869848033,0.21709488717387204,0.035246933023947304,0.0040211588055838994,0.019696962577787278,0.007420076138775815,0.02885347707917494,0.008880653078463347,0.009530301465756816,0.004566291852673814,0.0006865557464289122,0.001979225579579534,0.04277712961964913,0.03884320382922843,0.42273407735452084,0.035246933023947304
looped-Chebyshev,512,990211,2048,16,256,All,168,3,5.988996993983164,0.5933771408801383,0.2414226928766925,0.9666835604359931,0.026656278344829105,0.2944397513933262,0.125775171063104,0.06739771042651094,0.03859847721410486,0.4123147859729027,0.25173656819704354,0.9399246081441587,0.055832626848138535,0.094783620215908,0.03901837332188277,0.09507013693274483,0.032839327010432635,0.026551933648685567,0.0037000314234773173,0.038490366168497527,0.013745226213654056,0.49985876202912766,0.16651578824523694,0.2905050354754729,0.21546719562624383,0.036507283662388056,0.0040308899852065155,0.019019379632350272,0.005836756850820415,0.03806691986514914,0.008442858132654186,0.005900252399365267,0.004965873804846157,0.0005595086987354065,0.0020785157617385095,0.025180065068862015,0.03258236389022549,0.40662285911986173,0.036507283662388056
looped-Chebyshev,512,990211,2048,16,256,ID,48,3,5.988996993983164,0.8153812182040957,0.20471569350715083,0.9871681835805326,0.015907061153725,0.2751100010502552,0.16263055477507485,0.059849283687071826,0.031433839074674806,0.6563005896372712,0.27809483103249066,0.8999917596225085,0.08153960305789913,0.0997496609537241,0.04182841844353837,0.08332925887467957,0.016598422193811073,0.02596318523865188,0.0030244228263473535,0.02669273642823096,0.013324112285101756,0.5271069165813705,0.20589352051909132,0.23139880514160416,0.22012003073934208,0.05791440376931028,0.004500133559168295,0.046008449343145345,0.00889268437119917,0.07867348152285747,0.023067686769795714,0.01183332783759506,0.004695720725642742,0.0008556141531380978,0.003769413109112986,0.058247612953087585,0.062272315910680054,0.1846187817959043,0.05791440376931028
looped-Chebyshev,512,990211,2048,16,256,OOD,120,3,5.988996993983164,0.5045755099505552,0.19341848238109843,0.9584897111781774,0.02569569377273658,0.3021716515305546,0.10743930894854659,0.07041708112228658,0.04084554459140995,0.3147204645071554,0.15739013373330107,0.9558977475528185,0.02912413470381479,0.09279720392078157,0.037836129490925824,0.09976648815597093,0.03642467941871266,0.02678743301269904,0.0039247762691466,0.04320941806460416,0.010789952473790141,0.4889595002082305,0.1474765238705711,0.3141475276090205,0.2098641323994949,0.034606957507257424,0.004597542962623798,0.019223331470802633,0.007308195207790799,0.02816066801433137,0.005210968878065478,0.006769742526216401,0.006517202065390875,0.0007022315752857029,0.0019305674523391531,0.026386898149944556,0.03754945764664168,0.4954244900494448,0.034606957507257424
looped-Chebyshev,512,990211,2048,24,576,All,168,3,5.988996993983164,0.5539161759299576,0.25302832584465107,0.9610722906527132,0.03189949307444889,0.26137126468690564,0.11809106968494361,0.06673458418698001,0.03351283830698624,0.3677651896004228,0.24519317179102687,0.9478768435488361,0.0531596525154184,0.09386375599673812,0.035709070131150884,0.11598381065275694,0.04187309384723227,0.02958591218062095,0.004477516456536279,0.036339057254649296,0.012929165782286492,0.5211755710756245,0.15695399071792873,0.2745687516206609,0.20966273006077024,0.03826225594686683,0.004823754670610415,0.01785741069993376,0.005067720353155779,0.037077445239282414,0.00803865821663081,0.005399828562362501,0.006331935480826899,0.0006770778729788642,0.001955113320573615,0.023734156026541574,0.031704628378363145,0.44608382407004243,0.03826225594686683
looped-Chebyshev,512,990211,2048,24,576,ID,48,3,5.988996993983164,0.758134696501112,0.2530096148367519,0.9815134566194618,0.022888045341314226,0.2429563689274565,0.13373809722172894,0.06373808051769929,0.033345674202783365,0.5781449888132048,0.28280125323169164,0.9051991334296733,0.0821186848192113,0.1030696449646105,0.04567261087046591,0.10473366252457099,0.02449464557717107,0.02928831851265078,0.00395950819113245,0.025793369626626327,0.012611889113544538,0.5367347874925609,0.17163603170507125,0.21388711625089243,0.1973996617401304,0.0715768329244455,0.006475065378125743,0.03783472595161804,0.009433545648870403,0.08000493604343553,0.02323150994507614,0.012920856148521695,0.006929575206665255,0.0011201513288043355,0.0035679240116003783,0.04855611346270539,0.05584468644336663,0.24186530349888802,0.0715768329244455
looped-Chebyshev,512,990211,2048,24,576,OOD,120,3,5.988996993983164,0.4722287677014958,0.20251891376823772,0.9528958242660136,0.031387386102412214,0.2687372229906853,0.1109725624148789,0.06793318565469231,0.03364360126251751,0.2836132699153101,0.16669908323787652,0.9649479275965012,0.016549578788150904,0.09018140040958916,0.030294284233874508,0.12048386990403132,0.04639126674274937,0.029704949647809023,0.0046789697099539835,0.040557332305858486,0.010438717920135114,0.51495188450885,0.15099481700338335,0.2988414057685683,0.21028559029798397,0.03623523128148707,0.005615915933875673,0.019855510728267856,0.006019604046882108,0.02982625041357332,0.002961095355696558,0.005420335193866284,0.00830045080030606,0.0008371739036348991,0.0018677236169218616,0.027016400664111772,0.03762486603266847,0.5277712322985042,0.03623523128148707
looped-Chebyshev,512,990211,2048,32,1024,All,168,3,5.988996993983164,0.5339924385057843,0.26449337897594655,0.9575746359838565,0.033191866211501095,0.25442685787456987,0.1161799120161612,0.0732154846967508,0.03983491071607962,0.343793099973577,0.25143114736777183,0.9502559616025633,0.047738155631942086,0.10213431097300985,0.040107369891479235,0.13907355429338553,0.05245653145271697,0.0326543870670277,0.005793037071778297,0.036510305889394266,0.012625303323710986,0.43245669991247176,0.20467364761141033,0.23276542283461557,0.20321528702690828,0.039995970130406046,0.005019183824969623,0.017568410629946872,0.006023726965553281,0.03802073495718641,0.0072188341883199615,0.006064927501775509,0.007932334159935146,0.0008760073260973791,0.0019091640651934156,0.030950192885893298,0.03072966356072478,0.46600756149421574,0.039995970130406046
looped-Chebyshev,512,990211,2048,32,1024,ID,48,3,5.988996993983164,0.7478696035372391,0.2535268270236022,0.9803192724000623,0.02318975975625472,0.2437974566788856,0.12409525817028122,0.07460852673587696,0.03485453585357453,0.5669406001173775,0.27316290440448604,0.913969669376865,0.07060089707805384,0.10941760936596738,0.03662432986611963,0.1263740725504855,0.030402292175092376,0.03228449743861948,0.0047752854884465755,0.02606825468440846,0.013055831089373793,0.48965831943549887,0.2116295808586294,0.15981079649645832,0.14851750002127964,0.07172315309614552,0.006560420878481042,0.03510675104778631,0.009860405072194952,0.07727823143136951,0.019973108997191288,0.010361082686475972,0.008600858069922905,0.0013509360574838526,0.00369351592103268,0.059870353783836504,0.04201584312216147,0.2521303964627609,0.07172315309614552
looped-Chebyshev,512,990211,2048,32,1024,OOD,120,3,5.988996993983164,0.4484415724932023,0.21669504784511529,0.9484767814173742,0.03227314384851694,0.25867861835284356,0.11312046916467582,0.07265826788110033,0.04178487675743403,0.2545340999160568,0.17642783973265969,0.9647704784928427,0.022044413416653648,0.09922099161582684,0.041203391210089445,0.14415334699054555,0.05835647989845212,0.032802342918390986,0.006165400747860536,0.04068712637138859,0.009736396678267985,0.4095760521032609,0.19812089093684895,0.2619472733698785,0.21502674869231853,0.038771663496114085,0.005774398103230994,0.02023982000783977,0.007476263057122514,0.031566945813871414,0.003944246015121772,0.00737222209174885,0.010441299069546477,0.0011031301614497294,0.0017420624025718766,0.03544832515251677,0.03847316690375393,0.5515584275067977,0.038771663496114085
looped-Chebyshev,512,990211,2048,48,2304,All,168,3,5.988996993983164,0.4979836965574221,0.2720664998492805,0.9532890454184769,0.03700715387559377,0.23173231550174633,0.11283719107855318,0.07572474945447448,0.0423611353666164,0.31995144793319075,0.2579319172282747,0.9472312498913676,0.047847652229224207,0.12186543940610825,0.04411106524168837,0.18718961395678063,0.06492805520898645,0.039989435102879244,0.008305176310570067,0.036456708918281205,0.011996674811869343,0.18054728123459454,0.3709963228517083,0.16938471463730642,0.16243632149380904,0.04114115689242086,0.005596121259255397,0.017062933452058757,0.0064057357933612275,0.039003763712658436,0.00723539196625464,0.006670355434445131,0.009818244096764857,0.001255886196211833,0.0018141045696397425,0.056101055930843656,0.024563179190773804,0.502016303442578,0.04114115689242086
looped-Chebyshev,512,990211,2048,48,2304,ID,48,3,5.988996993983164,0.709208088715048,0.27760605932012583,0.9768065540366632,0.025701796525435083,0.22177059863700635,0.10617566257190926,0.07521867938339706,0.03960267609444377,0.5386588536727044,0.29349883853273323,0.9085908083395869,0.06850736093500392,0.13217873770433164,0.0326675313986428,0.17239819234237072,0.04456341193787158,0.039352428051643025,0.006220937625981363,0.02648123865947122,0.013342446633814486,0.3083073747741497,0.39444340565288,0.09648703014439279,0.08066154537938215,0.07853520720780148,0.007271080179882298,0.030037268209966557,0.011203661694840768,0.08303130038252086,0.01938084420587473,0.009241697942915817,0.012607061960385788,0.0017599134063563838,0.0037745999262836947,0.11158868315254389,0.022819282819638374,0.29079191128495196,0.07853520720780148
looped-Chebyshev,512,990211,2048,48,2304,OOD,120,3,5.988996993983164,0.41349393969437176,0.2196469913171148,0.9438820419712025,0.03672490581227207,0.2357170022476423,0.11558293229085319,0.07592717748290544,0.0435740550589425,0.2324684856373853,0.17980604369312372,0.9626874265120798,0.022716939366721357,0.11774012008681889,0.047424573309159834,0.19310618260254458,0.07076854939032748,0.040244237923373734,0.009015771852672862,0.0404468970218052,0.008687197461056015,0.12944324381877248,0.34998423290846425,0.1985437884344719,0.1773636823036138,0.03929983319862487,0.006570919382973772,0.020680410564242236,0.007796387673399936,0.03217138319478456,0.0040645761753526,0.008485332803284859,0.012662100081913605,0.0016131262615628292,0.0015543368435678487,0.06262012465080187,0.031734389295423916,0.5865060603056282,0.03929983319862487
looped-Chebyshev,512,990211,4096,8,64,All,168,3,11.992465400020592,0.5315141301155647,0.28240396270158963,0.8984989384916379,0.11000138188578067,0.23890238401085653,0.12080080913054504,0.10904582972372212,0.05615753997866239,0.38666033252011606,0.2678479823119458,0.9415094303209793,0.08943771861271348,0.09695745833977565,0.07653973418793808,0.1348168423948144,0.1616432829123207,0.01761716635831228,0.021525245803927624,0.04234769759655349,0.017195728905543203,0.04477908937118905,0.4216520781551228,0.4028334506715293,0.38487757357446434,0.042704359937676434,0.016634110090926624,0.01826717013643487,0.008491990613450955,0.04050324413229396,0.013524528803010456,0.011574130642598763,0.024443258051196428,0.0032549891855774248,0.0026002914036619864,0.06376108161425698,0.058200140949264914,0.4684858698844353,0.042704359937676434
looped-Chebyshev,512,990211,4096,8,64,ID,48,3,11.992465400020592,0.7728937144694452,0.23410918915836795,0.9593270232149504,0.053056882192225575,0.23981357640678538,0.10746445916245345,0.09148311521857973,0.049350630100386005,0.6418772695871522,0.29591440802465463,0.8791495766071434,0.12266574656163293,0.12259121767904917,0.08758711512423968,0.2764307074442816,0.2313234114454291,0.035240546121106754,0.033609863851838354,0.02798417381321386,0.012900975229399947,-0.0018990558631748512,0.39900478180268556,0.3003560751967597,0.3723326884667059,0.06622987165637088,0.015009878555861413,0.030401870868622425,0.013961373790836399,0.08371466893376033,0.03470233988087554,0.024778537802316036,0.06544177059526171,0.009508285331719917,0.0036497069455363493,0.11287910390904692,0.10533352517803138,0.22710628553055479,0.06622987165637088
looped-Chebyshev,512,990211,4096,8,64,OOD,120,3,11.992465400020592,0.43496229637401246,0.23952511902068177,0.8741677046023127,0.11738754589310965,0.23853790705248498,0.12616392773783322,0.11607091552577908,0.05735538798627093,0.2845735576933015,0.17121208011910255,0.9664533718065137,0.05555850246711982,0.08670395460406624,0.06942889543237073,0.0781712963750275,0.0648729863607115,0.010567814453194492,0.005355948420512813,0.048093107109889344,0.015255308224870007,0.06345034746493462,0.4305747996254743,0.4438244008614371,0.383662575815634,0.042856481520400794,0.021003296906237496,0.022573590860717908,0.010262180999550187,0.03063372801021399,0.009940677387066329,0.012422405575852436,0.01160725001414564,0.000958300763804684,0.002729520969242096,0.07703960661305881,0.06864594476662118,0.5650377036259875,0.042856481520400794
