method,seed,depth,task,auc,average_precision,iou_top7,centroid_error,relative_residual
chebyshev,43,4,0,0.1524614634290528,0.039434635238810085,0.0,0.7571896314620972,0.8206411600112915
chebyshev,43,4,1,0.16903427130390608,0.04919731952529216,0.0078125,0.08017963916063309,0.8525347709655762
chebyshev,43,4,2,0.18788962975009488,0.0466031337132569,0.0,0.8613588809967041,0.8095223903656006
chebyshev,43,4,3,0.16472776194998417,0.02922229308615598,0.008130081300813009,0.10038894414901733,0.8585202097892761
chebyshev,43,4,4,0.20902927442528738,0.058902274573032536,0.0,0.8583579659461975,0.7783902287483215
chebyshev,43,4,5,0.19942366723047045,0.05204618463749852,0.0,0.8728780746459961,0.7912800908088684
chebyshev,43,4,6,0.19430116902886363,0.04098931338353995,0.0,0.7187322378158569,0.8199039101600647
chebyshev,43,4,7,0.26292303084755914,0.10136086419074994,0.0364963503649635,0.8523695468902588,0.8305698037147522
chebyshev,43,4,8,0.19001412934307066,0.06727674291585187,0.023076923076923078,0.7284057140350342,0.8516765236854553
chebyshev,43,4,9,0.19521770164168448,0.054642051621523725,0.0,0.7340534925460815,0.7795026898384094
chebyshev,43,4,10,0.1970834358848142,0.03916438466776605,0.007194244604316547,0.8344762921333313,0.8275963068008423
chebyshev,43,4,11,0.22396236436755446,0.04249650240366226,0.021739130434782608,0.9194884300231934,0.8270613551139832
chebyshev,43,4,12,0.16885918038202205,0.030363753534352764,0.016260162601626018,0.5267717838287354,0.8626407980918884
chebyshev,43,4,13,0.21325987841945288,0.051240251457510586,0.0,0.2920989692211151,0.7854965925216675
chebyshev,43,4,14,0.1791743970315399,0.0473698682878215,0.008695652173913044,0.4213407337665558,0.8760946393013
chebyshev,43,4,15,0.1880753293799469,0.0476009136318427,0.008928571428571428,0.45307597517967224,0.9087759256362915
chebyshev,43,4,16,0.1992720893392509,0.04937294082155628,0.0,0.8402910232543945,0.7954505681991577
chebyshev,43,4,17,0.21700653272261136,0.062072642008110426,0.0,0.6628056764602661,0.7653048038482666
chebyshev,43,4,18,0.16349555206698063,0.03047121897429452,0.008333333333333333,0.6469343304634094,0.8644862771034241
chebyshev,43,4,19,0.21476101703692196,0.0506638291155852,0.0,0.9153214693069458,0.7915105223655701
chebyshev,43,4,20,0.2074577945402299,0.05879853494172127,0.0,0.6814199686050415,0.769939661026001
chebyshev,43,4,21,0.1940059482955845,0.05689232685807422,0.0,0.6246914267539978,0.7760066986083984
chebyshev,43,4,22,0.21029757029757026,0.060491378063668666,0.0,0.712630569934845,0.7701492309570312
chebyshev,43,4,23,0.15826904766531297,0.0301617218143508,0.008064516129032258,0.6681208610534668,0.8541097640991211
chebyshev,43,4,24,0.1908884256151137,0.0551594408918986,0.0,0.8307114839553833,0.7854418158531189
chebyshev,43,4,25,0.20958403010033444,0.06342795698804315,0.0,0.5917657017707825,0.7595919966697693
chebyshev,43,4,26,0.21842967121772788,0.0627861787656634,0.0,0.8794052600860596,0.7659644484519958
chebyshev,43,4,27,0.1717909148464704,0.04947750587402641,0.01639344262295082,0.622395932674408,0.8676881194114685
chebyshev,43,4,28,0.21080354387975492,0.0601601216609336,0.0,0.43600091338157654,0.7664806842803955
chebyshev,43,4,29,0.17492178846938577,0.03529427081573287,0.02459016393442623,0.3937007486820221,0.8786849975585938
chebyshev,43,4,30,0.19059959349593497,0.031033078137022843,0.009009009009009009,0.30987784266471863,0.8734483122825623
chebyshev,43,4,31,0.17509818989071038,0.04763047190857941,0.008403361344537815,0.2576432526111603,0.8805350065231323
chebyshev,43,4,32,0.20511465278907137,0.04660794418750372,0.0,0.2838849127292633,0.8011355400085449
chebyshev,43,4,33,0.16156985871271584,0.027301750489640172,0.0,0.4564657211303711,0.8605376482009888
chebyshev,43,4,34,0.20133956500938432,0.053425121548972096,0.0,0.6535066962242126,0.7821910381317139
chebyshev,43,4,35,0.18380457010758425,0.04999186669937493,0.017241379310344827,0.18330968916416168,0.8964903950691223
chebyshev,43,4,36,0.15519849468713104,0.03328327709729903,0.007874015748031496,0.6235853433609009,0.8514693975448608
chebyshev,43,4,37,0.17764737263270206,0.04746874041632308,0.008547008547008548,0.6299442052841187,0.8965893983840942
chebyshev,43,4,38,0.20835729346367643,0.02688283087100798,0.009259259259259259,0.36697179079055786,0.9127618670463562
chebyshev,43,4,39,0.19996394880730636,0.05442030935952849,0.0,0.8202428817749023,0.7834799885749817
chebyshev,43,4,40,0.18780831571529247,0.04657479923754009,0.0,0.8678749799728394,0.803009033203125
chebyshev,43,4,41,0.20670572916666666,0.05868845877303923,0.0,0.2515549957752228,0.7692339420318604
chebyshev,43,4,42,0.14417208772047482,0.03398853725966956,0.0,0.47198954224586487,0.8378061652183533
chebyshev,43,4,43,0.15628704117521325,0.029981724142336373,0.008064516129032258,0.7619075775146484,0.8534377217292786
chebyshev,43,4,44,0.18830739650303432,0.05366449784247583,0.0,0.8611392974853516,0.7848688960075378
chebyshev,43,4,45,0.2287825489244703,0.06651625399643948,0.0,0.4279572069644928,0.7535950541496277
chebyshev,43,4,46,0.16108843537414966,0.02771812076825922,0.008333333333333333,0.7143315076828003,0.8629679083824158
chebyshev,43,4,47,0.20814935064935064,0.0611437247829,0.0,0.16188515722751617,0.7642225027084351
chebyshev,43,4,48,0.19050773439320895,0.05275870208525699,0.0,0.9418107867240906,0.7889502644538879
chebyshev,43,4,49,0.22003884535530105,0.048379324781406295,0.0,0.8133828043937683,0.7989073395729065
chebyshev,43,4,50,0.18697105469027808,0.024834514677301744,0.0,0.4738391935825348,0.8804080486297607
chebyshev,43,4,51,0.16427271288382397,0.029574896877711122,0.01639344262295082,0.4484002888202667,0.8600742816925049
chebyshev,43,4,52,0.16836815447926562,0.04902768932471968,0.01639344262295082,0.24157822132110596,0.8707564473152161
chebyshev,43,4,53,0.17536296516525443,0.04076409792875369,0.015037593984962405,0.1178528442978859,0.8390241861343384
chebyshev,43,4,54,0.18734814300590075,0.05171367726271946,0.0,0.5160821080207825,0.7878092527389526
chebyshev,43,4,55,0.19260447581615467,0.04948039228438546,0.022388059701492536,0.390447735786438,0.841347336769104
chebyshev,43,4,56,0.20632961607969322,0.059860794118893654,0.0,0.37454932928085327,0.7675359845161438
chebyshev,43,4,57,0.19979174801509825,0.047978480501212124,0.00909090909090909,0.28757044672966003,0.9067004919052124
chebyshev,43,4,58,0.20305327212554714,0.04847723632155257,0.009174311926605505,0.556284487247467,0.8910735249519348
chebyshev,43,4,59,0.26431197478991597,0.05030960171937238,0.02127659574468085,0.8518228530883789,0.820772111415863
chebyshev,43,4,60,0.17970718420156628,0.04743657710483477,0.008620689655172414,0.4197603762149811,0.8863148093223572
chebyshev,43,4,61,0.20758825611705267,0.06142857758791544,0.0,0.9107591509819031,0.7671108841896057
chebyshev,43,4,62,0.17690677966101695,0.047615052606707245,0.0,0.6354596614837646,0.8001896142959595
chebyshev,43,4,63,0.22658979734451432,0.06530562134702772,0.0,0.6854386925697327,0.7582788467407227
chebyshev,43,4,64,0.19829951070826984,0.0398307251695931,0.022388059701492536,0.9498499035835266,0.8385688066482544
chebyshev,43,4,65,0.19921905505661852,0.022775413645541902,0.0,0.338516503572464,0.8835709095001221
chebyshev,43,4,66,0.20991812481174185,0.048464184964298274,0.009259259259259259,0.21170401573181152,0.8955326676368713
chebyshev,43,4,67,0.1755520669806384,0.048115216873821934,0.01680672268907563,0.5524018406867981,0.8726001977920532
chebyshev,43,4,68,0.2012060054147182,0.04312462392042446,0.021897810218978103,0.28894999623298645,0.8312503099441528
chebyshev,43,4,69,0.1850982623331674,0.04749808105486156,0.008771929824561403,0.2783358693122864,0.8883615136146545
chebyshev,43,4,70,0.18517231967843584,0.047519085938517905,0.008928571428571428,0.5378430485725403,0.8793331384658813
chebyshev,43,4,71,0.1935339801007369,0.047720545510394806,0.008928571428571428,0.3658272325992584,0.891002893447876
chebyshev,43,4,72,0.17291470434327577,0.0478856230737571,0.008333333333333333,0.5346954464912415,0.8705495595932007
chebyshev,43,4,73,0.19705844071326306,0.047881462494045166,0.00909090909090909,0.3150102496147156,0.8850992918014526
chebyshev,43,4,74,0.17053941908713693,0.051282584044252774,0.023255813953488372,0.5983036756515503,0.8462880849838257
chebyshev,43,4,75,0.18516301093996626,0.05284534339830278,0.023809523809523808,0.6243463158607483,0.8558140993118286
chebyshev,43,4,76,0.22549990393568126,0.043337276008686074,0.014184397163120567,0.8649545907974243,0.8258438110351562
chebyshev,43,4,77,0.2087020565407059,0.05807035992330811,0.0,0.8911874294281006,0.772941529750824
chebyshev,43,4,78,0.19617866315855415,0.05165006945494028,0.0,0.3821580708026886,0.789772629737854
chebyshev,43,4,79,0.1903549607215595,0.0261649875626362,0.008849557522123894,0.5103719234466553,0.8906875252723694
chebyshev,43,4,80,0.1819776449048052,0.04992323182287192,0.0,0.9092793464660645,0.7948153018951416
chebyshev,43,4,81,0.22032430008459114,0.0656150652500364,0.0,0.597470223903656,0.756703794002533
chebyshev,43,4,82,0.19348435600327518,0.024568310136145976,0.018018018018018018,0.44720616936683655,0.8996183276176453
chebyshev,43,4,83,0.1782998524571558,0.047412298372585475,0.008620689655172414,0.19659720361232758,0.8931135535240173
chebyshev,43,4,84,0.18425785207700102,0.050478084931948074,0.0,0.47676709294319153,0.7916474342346191
chebyshev,43,4,85,0.1768133413703034,0.046962816891704576,0.0,0.8298261761665344,0.8046368360519409
chebyshev,43,4,86,0.18610853432282,0.029525220446239467,0.008695652173913044,0.3918132185935974,0.8784761428833008
chebyshev,43,4,87,0.2033874458874459,0.06090045612424039,0.0,0.572529137134552,0.7660336494445801
chebyshev,43,4,88,0.16156930126002286,0.031102032432210096,0.016129032258064516,0.7200259566307068,0.8555850386619568
chebyshev,43,4,89,0.1715601500106873,0.051580677296281574,0.02459016393442623,0.6787116527557373,0.8758944869041443
chebyshev,43,4,90,0.1574874554138202,0.02825325223719453,0.0,0.6379950642585754,0.8548933863639832
chebyshev,43,4,91,0.18725718725718726,0.05309517979494063,0.0,0.8200876116752625,0.7894933819770813
chebyshev,43,4,92,0.2069201001593444,0.05795007890774309,0.021739130434782608,0.5932005047798157,0.8336377143859863
chebyshev,43,4,93,0.1701831811861435,0.05063750757108525,0.01652892561983471,0.700097918510437,0.8720685243606567
chebyshev,43,4,94,0.17391523036684325,0.08242843023388363,0.022900763358778626,0.35720497369766235,0.8525453805923462
chebyshev,43,4,95,0.19337361459547955,0.055328898698479234,0.0,0.7281593680381775,0.779758095741272
chebyshev,43,4,96,0.1836655835602002,0.051364636156047555,0.015503875968992248,0.6229537129402161,0.8447113037109375
chebyshev,43,4,97,0.1518107972734598,0.025953418564330172,0.0,0.508295476436615,0.8557418584823608
chebyshev,43,4,98,0.1993479446620717,0.05251848544606405,0.0,0.7633520364761353,0.7859631776809692
chebyshev,43,4,99,0.17612622260298424,0.06697918066267085,0.015625,0.4232313930988312,0.8643755912780762
chebyshev,43,4,100,0.19488675360329444,0.05703317215012835,0.0,0.5388305187225342,0.779796302318573
chebyshev,43,4,101,0.22509302889430022,0.06344988952083008,0.0,0.7780874967575073,0.7649279832839966
chebyshev,43,4,102,0.18220414332710946,0.04757846187978683,0.008547008547008548,0.326834112405777,0.8758702278137207
chebyshev,43,4,103,0.21221322537112014,0.048689743275295655,0.009345794392523364,0.14741602540016174,0.9030963778495789
chebyshev,43,4,104,0.1907040076546572,0.052723577678866776,0.0,0.7437482476234436,0.7871224880218506
chebyshev,43,4,105,0.2021001238974963,0.05316261852915824,0.0,0.7653664350509644,0.7850581407546997
chebyshev,43,4,106,0.1971061971061971,0.05986976139002036,0.0,0.38843944668769836,0.7663705945014954
chebyshev,43,4,107,0.18367346938775508,0.04751805181315147,0.008695652173913044,0.10383269190788269,0.8874527215957642
chebyshev,43,4,108,0.1582659478885894,0.03948849064673564,0.0,1.051433801651001,0.8214169144630432
chebyshev,43,4,109,0.19836001561889888,0.04793249713995018,0.00909090909090909,0.1956510692834854,0.8843274116516113
chebyshev,43,4,110,0.19621443089430896,0.027838971454929827,0.01818181818181818,0.5382720828056335,0.8933760523796082
chebyshev,43,4,111,0.17050490661601772,0.03698092490574234,0.01639344262295082,0.17484837770462036,0.8684449791908264
chebyshev,43,4,112,0.20012562260325295,0.059845677510728064,0.0,0.4766979515552521,0.7718580365180969
chebyshev,43,4,113,0.1936900308993332,0.046642337444010064,0.0,0.7285758256912231,0.7959716320037842
chebyshev,43,4,114,0.2158062883532612,0.06061649779539544,0.029850746268656716,0.8464305400848389,0.839183509349823
chebyshev,43,4,115,0.22266233766233767,0.06163717430206883,0.0,0.7528983354568481,0.7663476467132568
chebyshev,43,4,116,0.17998608534322819,0.029260706328445678,0.008695652173913044,0.1891789734363556,0.8770523071289062
chebyshev,43,4,117,0.22039151196989343,0.06321195761506361,0.0,0.621719479560852,0.7598389387130737
chebyshev,43,4,118,0.19901945763750578,0.06967612570321202,0.031007751937984496,0.7594187259674072,0.8503777980804443
chebyshev,43,4,119,0.23188780584841853,0.06784199805294426,0.0,0.8410565257072449,0.7538816332817078
chebyshev,43,4,120,0.2001944635094944,0.05734259519583876,0.0,0.7025105953216553,0.7753583192825317
chebyshev,43,4,121,0.21956927358401063,0.06324816547799675,0.0,0.6478183269500732,0.7602335214614868
chebyshev,43,4,122,0.21164325419644567,0.048560803622688706,0.009259259259259259,0.30343642830848694,0.9014415144920349
chebyshev,43,4,123,0.17356158793696444,0.04938600763141056,0.016260162601626018,0.6483398675918579,0.8663923740386963
chebyshev,43,4,124,0.20983597579342259,0.04844799762929461,0.009259259259259259,0.3349016606807709,0.9066466093063354
chebyshev,43,4,125,0.16631712495468898,0.04845523783512849,0.0,0.8113890290260315,0.7950413227081299
chebyshev,43,4,126,0.20889830508474577,0.04878883724992278,0.0,0.9194921255111694,0.7944585084915161
chebyshev,43,4,127,0.23487169285856374,0.06800037452033111,0.0,0.6781548261642456,0.7559458613395691
chebyshev,43,4,128,0.15254237288135591,0.034190538371455026,0.007692307692307693,0.8493615984916687,0.8492826819419861
chebyshev,43,4,129,0.22151463690765,0.06630192426039572,0.0,0.7813543081283569,0.7581462264060974
chebyshev,43,4,130,0.17424589537991597,0.05484677663860883,0.024390243902439025,0.5818069577217102,0.861785888671875
chebyshev,43,4,131,0.21025389025389027,0.06068762860465282,0.0,0.817695140838623,0.7687884569168091
chebyshev,43,4,132,0.20732680449764238,0.06380096495868452,0.0,0.2749778628349304,0.7602408528327942
chebyshev,43,4,133,0.1905455508474576,0.04824320149628482,0.0,0.8703846335411072,0.7979032397270203
chebyshev,43,4,134,0.22062342536078344,0.06317935567896846,0.0,0.6311026215553284,0.7584279775619507
chebyshev,43,4,135,0.13904461256554002,0.031180654960647407,0.0,0.8203278183937073,0.844978928565979
chebyshev,43,4,136,0.1616528354080221,0.03418809963625946,0.007633587786259542,1.0455864667892456,0.8519801497459412
chebyshev,43,4,137,0.1968717242029139,0.05547231421273461,0.0,0.7548637986183167,0.77763831615448
chebyshev,43,4,138,0.17762059369202227,0.025840624771801338,0.008695652173913044,0.39380723237991333,0.8714423775672913
chebyshev,43,4,139,0.22937785130596078,0.0672303149158295,0.0,0.4469265639781952,0.7536225914955139
chebyshev,43,4,140,0.1855941245068605,0.02485338111420773,0.008928571428571428,0.17790938913822174,0.8755307793617249
chebyshev,43,4,141,0.18846028645833338,0.05269958637981774,0.007407407407407408,0.555863618850708,0.8437427878379822
chebyshev,43,4,142,0.1856512462418776,0.04750171302529426,0.008849557522123894,0.5639814734458923,0.8762955069541931
chebyshev,43,4,143,0.18297154899894624,0.04304385841837007,0.0,0.6539944410324097,0.8088058829307556
chebyshev,43,4,144,0.1731572863874811,0.03646747227116798,0.008547008547008548,0.327040433883667,0.8650357723236084
chebyshev,43,4,145,0.1811393215276296,0.028124159861992664,0.008771929824561403,0.42084264755249023,0.8782422542572021
chebyshev,43,4,146,0.2036183782376676,0.04808452639971718,0.00909090909090909,0.3704230487346649,0.8936086297035217
chebyshev,43,4,147,0.19349593495934964,0.04777063381296294,0.009009009009009009,0.507839024066925,0.8843862414360046
chebyshev,43,4,148,0.17282308606895996,0.052581488462382864,0.01652892561983471,0.3108094036579132,0.8874066472053528
chebyshev,43,4,149,0.18942809015801718,0.0683664058596683,0.022388059701492536,0.25169089436531067,0.8355419039726257
chebyshev,43,4,150,0.19797006887266322,0.04974151532380552,0.0,0.6224698424339294,0.7951228618621826
chebyshev,43,4,151,0.18706068523902403,0.05238933347352196,0.0,0.9301270246505737,0.7877658605575562
chebyshev,43,4,152,0.18372089396278796,0.0380413689360473,0.0,0.9439982771873474,0.8288339972496033
chebyshev,43,4,153,0.2230352938778422,0.0656409306630413,0.0,0.6002020835876465,0.7579594254493713
